Anyo,codigo_barrio,nombre_barrio,area_barrio_m2,codigo_distrito,nombre_distrito,total_viviendas,tasa_extranjeros,parados,poblacion,renta,tamanyo_hogar,incidentes_por_distrito,autonomos,precio_venta_m2,precio_alquiler_m2
2018,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,,15.26,20676.0,27242.0,33593.0,,617.0,1169.0,2489.583333333333,11.416666666666666
2019,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,10877.0,16.85,18641.0,27918.0,,2.57,737.0,1755.0,2524.333333333333,11.8
2020,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,11063.0,18.69,22839.0,28698.0,,2.59,598.0,1807.0,2511.25,12.116666666666667
2021,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,11044.0,19.35,23778.0,28451.0,,2.58,772.0,1778.0,2563.4166666666665,11.425
2022,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,,19.31,9500.0,28171.0,,,,,2635.9,11.99
2005,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,,18.77,,25153.0,,,,,,
2006,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,,20.92,,25953.0,,,,,,
2007,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,,21.57,,26157.0,,,,,3448.8,
2008,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,,20.66,,26300.0,,,,,3209.083333333333,
2009,201.0,SIMANCAS,2276342.64,20,San Blas - Canillejas,,21.08,,26646.0,,,,,3091.0,11.95
2010,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,12.06,,9559.0,,,,152.0,2901.25,11.3
2011,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,11.73,,9376.0,,,,140.0,2737.4166666666665,10.625
2012,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,10.89,851.0,9193.0,,,,121.0,2429.6666666666665,9.958333333333334
2013,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,10.1,10362.0,9108.0,22647.0704632153,,,125.0,2133.9166666666665,9.333333333333334
2014,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,8.83,11033.0,8853.0,22632.6587905443,,626.0,145.0,2095.25,8.941666666666666
2015,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,7.8,10708.0,8708.0,23534.7450276702,,682.0,150.0,2101.0,9.633333333333333
2016,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,8.71,9927.0,8741.0,24039.0,,728.0,151.0,2118.0,9.783333333333331
2017,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,9.05,9111.0,8830.0,24923.0,,1019.0,157.0,2270.833333333333,10.625
2018,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,10.38,8320.0,8941.0,25720.0,,617.0,116.0,2489.583333333333,11.416666666666666
2019,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,3694.0,12.53,8150.0,9157.0,,2.48,737.0,184.0,2524.333333333333,11.8
2020,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,3721.0,14.46,9457.0,9342.0,,2.51,598.0,203.0,2511.25,12.116666666666667
2021,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,3703.0,16.27,9806.0,9359.0,,2.53,772.0,205.0,2563.4166666666665,11.425
2022,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,16.9,42789.0,9274.0,,,,,2635.9,11.99
2005,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,6.65,,9748.0,,,,,,
2006,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,8.57,,9690.0,,,,,,
2007,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,10.74,,9717.0,,,,,3448.8,
2008,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,12.35,,9761.0,,,,,3209.083333333333,
2009,202.0,HELLIN,550556.0793,20,San Blas - Canillejas,,12.94,,9737.0,,,,,3091.0,11.95
2010,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,16.95,,8981.0,,,,253.0,2901.25,11.3
2011,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,16.62,,8730.0,,,,219.0,2737.4166666666665,10.625
2012,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,14.72,917.0,8479.0,,,,194.0,2429.6666666666665,9.958333333333334
2013,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,13.04,10494.0,8292.0,21317.2334949371,,,193.0,2133.9166666666665,9.333333333333334
2014,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,11.75,11219.0,8178.0,20884.6508397181,,626.0,213.0,2095.25,8.941666666666666
2015,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,10.72,10837.0,8117.0,21841.9888400866,,682.0,210.0,2101.0,9.633333333333333
2016,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,11.87,10172.0,8174.0,21962.0,,728.0,210.0,2118.0,9.783333333333331
2017,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,12.33,9139.0,8205.0,22574.0,,1019.0,217.0,2270.833333333333,10.625
2018,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,14.16,8881.0,8346.0,23562.0,,617.0,147.0,2489.583333333333,11.416666666666666
2019,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,3361.0,16.07,8641.0,8575.0,,2.55,737.0,230.0,2524.333333333333,11.8
2020,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,3408.0,18.88,10407.0,8874.0,,2.6,598.0,250.0,2511.25,12.116666666666667
2021,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,3393.0,19.85,10905.0,8885.0,,2.62,772.0,244.0,2563.4166666666665,11.425
2022,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,20.57,5622.0,8710.0,,,,,2635.9,11.99
2005,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,9.85,,9088.0,,,,,,
2006,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,13.5,,9201.0,,,,,,
2007,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,14.66,,9132.0,,,,,3448.8,
2008,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,16.25,,9147.0,,,,,3209.083333333333,
2009,203.0,AMPOSTA,370249.9945,20,San Blas - Canillejas,,17.23,,9122.0,,,,,3091.0,11.95
2010,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,12.26,,24531.0,,,,444.0,2901.25,11.3
2011,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,11.61,,24068.0,,,,462.0,2737.4166666666665,10.625
2012,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,10.47,2214.0,23905.0,,,,409.0,2429.6666666666665,9.958333333333334
2013,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,9.79,25642.0,23759.0,26632.9861534921,,,428.0,2133.9166666666665,9.333333333333334
2014,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,8.69,26353.0,23449.0,26734.8886050247,,626.0,488.0,2095.25,8.941666666666666
2015,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,7.8,24735.0,23274.0,28111.3514107266,,682.0,531.0,2101.0,9.633333333333333
2016,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,7.94,23088.0,23545.0,28801.0,,728.0,550.0,2118.0,9.783333333333331
2017,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,8.13,20888.0,23749.0,29659.0,,1019.0,588.0,2270.833333333333,10.625
2018,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,8.7,19103.0,23939.0,31150.0,,617.0,489.0,2489.583333333333,11.416666666666666
2019,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,8976.0,9.73,18145.0,24211.0,,2.7,737.0,676.0,2524.333333333333,11.8
2020,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,9033.0,11.37,21888.0,24692.0,,2.73,598.0,715.0,2511.25,12.116666666666667
2021,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,9076.0,11.85,23276.0,24642.0,,2.72,772.0,699.0,2563.4166666666665,11.425
2022,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,11.68,14548.0,24960.0,,,,,2635.9,11.99
2005,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,7.17,,23940.0,,,,,,
2006,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,9.09,,24195.0,,,,,,
2007,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,10.63,,24290.0,,,,,3448.8,
2008,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,11.87,,24516.0,,,,,3209.083333333333,
2009,204.0,ARCOS,1305194.038,20,San Blas - Canillejas,,12.24,,24460.0,,,,,3091.0,11.95
2010,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,8.23,,31985.0,,,,857.0,2901.25,11.3
2011,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,7.77,,32015.0,,,,888.0,2737.4166666666665,10.625
2012,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,6.82,1932.0,31945.0,,,,783.0,2429.6666666666665,9.958333333333334
2013,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,6.32,22087.0,32017.0,41383.4904816153,,,859.0,2133.9166666666665,9.333333333333334
2014,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,5.66,22751.0,31746.0,41992.8830891749,,626.0,982.0,2095.25,8.941666666666666
2015,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,4.89,20536.0,31369.0,43369.4685542836,,682.0,1073.0,2101.0,9.633333333333333
2016,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,4.85,18655.0,31511.0,44106.0,,728.0,1085.0,2118.0,9.783333333333331
2017,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,4.62,16851.0,31508.0,44886.0,,1019.0,1128.0,2270.833333333333,10.625
2018,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,4.82,15124.0,31560.0,46723.0,,617.0,817.0,2489.583333333333,11.416666666666666
2019,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,11061.0,5.46,14386.0,31677.0,,2.86,737.0,1228.0,2524.333333333333,11.8
2020,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,11138.0,5.93,16909.0,31794.0,,2.85,598.0,1264.0,2511.25,12.116666666666667
2021,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,11112.0,6.24,17554.0,31534.0,,2.84,772.0,1181.0,2563.4166666666665,11.425
2022,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,5.97,9294.0,30887.0,,,,,2635.9,11.99
2005,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,6.24,,29649.0,,,,,,
2006,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,7.3,,30457.0,,,,,,
2007,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,7.38,,30793.0,,,,,3448.8,
2008,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,7.8,,31299.0,,,,,3209.083333333333,
2009,205.0,ROSAS,9296501.191,20,San Blas - Canillejas,,8.21,,31621.0,,,,,3091.0,11.95
2010,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,15.3,,12676.0,,,,407.0,2901.25,11.3
2011,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,15.74,,13622.0,,,,426.0,2737.4166666666665,10.625
2012,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,15.13,852.0,14199.0,,,,359.0,2429.6666666666665,9.958333333333334
2013,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,14.59,9822.0,14643.0,36235.7974671828,,,374.0,2133.9166666666665,9.333333333333334
2014,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,13.47,10458.0,14660.0,36011.2595560324,,626.0,477.0,2095.25,8.941666666666666
2015,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,13.13,9706.0,14862.0,38202.7270639004,,682.0,539.0,2101.0,9.633333333333333
2016,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,13.35,9514.0,15300.0,38875.0,,728.0,572.0,2118.0,9.783333333333331
2017,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,14.03,8941.0,15775.0,39137.0,,1019.0,619.0,2270.833333333333,10.625
2018,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,15.65,8075.0,16315.0,40746.0,,617.0,527.0,2489.583333333333,11.416666666666666
2019,206.0,REJAS,5015732.122,20,San Blas - Canillejas,6689.0,17.35,7979.0,16693.0,,2.5,737.0,771.0,2524.333333333333,11.8
2020,206.0,REJAS,5015732.122,20,San Blas - Canillejas,6844.0,19.19,9936.0,17299.0,,2.53,598.0,875.0,2511.25,12.116666666666667
2021,206.0,REJAS,5015732.122,20,San Blas - Canillejas,6825.0,18.73,10522.0,17098.0,,2.51,772.0,861.0,2563.4166666666665,11.425
2022,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,18.5,6504.0,16971.0,,,,,2635.9,11.99
2005,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,10.95,,7744.0,,,,,,
2006,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,12.53,,8746.0,,,,,,
2007,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,12.75,,9795.0,,,,,3448.8,
2008,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,15.03,,11265.0,,,,,3209.083333333333,
2009,206.0,REJAS,5015732.122,20,San Blas - Canillejas,,15.31,,11990.0,,,,,3091.0,11.95
2010,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,18.81,,31209.0,,,,1097.0,2901.25,11.3
2011,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,18.22,,30512.0,,,,1099.0,2737.4166666666665,10.625
2012,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,16.54,2337.0,29983.0,,,,962.0,2429.6666666666665,9.958333333333334
2013,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,15.46,26272.0,29561.0,30527.1154862024,,,1001.0,2133.9166666666665,9.333333333333334
2014,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,13.74,27745.0,28865.0,30764.4044872511,,626.0,1102.0,2095.25,8.941666666666666
2015,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,13.06,26932.0,28671.0,31306.0089447945,,682.0,1161.0,2101.0,9.633333333333333
2016,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,12.91,24470.0,28477.0,31510.0,,728.0,1119.0,2118.0,9.783333333333331
2017,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,13.25,21851.0,28423.0,32291.0,,1019.0,1187.0,2270.833333333333,10.625
2018,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,14.3,19390.0,28519.0,33554.0,,617.0,830.0,2489.583333333333,11.416666666666666
2019,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,10944.0,15.12,18154.0,28584.0,,2.61,737.0,1278.0,2524.333333333333,11.8
2020,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,11011.0,16.59,21127.0,29047.0,,2.64,598.0,1362.0,2511.25,12.116666666666667
2021,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,11039.0,,22472.0,28925.0,,2.62,772.0,1276.0,2563.4166666666665,11.425
2022,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,,14131.0,28541.0,,,,,2635.9,11.99
2005,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,13.3,,31283.0,,,,,,
2006,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,14.78,,31272.0,,,,,,
2007,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,16.08,,31059.0,,,,,3448.8,
2008,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,17.64,,31222.0,,,,,3209.083333333333,
2009,207.0,CANILLEJAS,1597706.227,20,San Blas - Canillejas,,18.55,,31384.0,,,,,3091.0,11.95
2010,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,10.45,,12380.0,,,,368.0,2901.25,11.3
2011,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,10.49,,12226.0,,,,378.0,2737.4166666666665,10.625
2012,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,8.8,599.0,11919.0,,,,357.0,2429.6666666666665,9.958333333333334
2013,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,8.63,6849.0,11870.0,50342.1891680415,,,375.0,2133.9166666666665,9.333333333333334
2014,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,7.43,7224.0,11569.0,53790.786705298,,626.0,415.0,2095.25,8.941666666666666
2015,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,6.75,6685.0,11425.0,54441.1045863053,,682.0,432.0,2101.0,9.633333333333333
2016,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,6.82,6352.0,11430.0,54991.0,,728.0,435.0,2118.0,9.783333333333331
2017,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,7.01,6098.0,11377.0,54317.0,,1019.0,456.0,2270.833333333333,10.625
2018,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,7.19,5611.0,11287.0,57320.0,,617.0,417.0,2489.583333333333,11.416666666666666
2019,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,4294.0,7.92,5254.0,11351.0,,2.64,737.0,528.0,2524.333333333333,11.8
2020,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,4347.0,8.27,6284.0,11476.0,,2.64,598.0,549.0,2511.25,12.116666666666667
2021,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,4359.0,8.94,6399.0,11364.0,,2.61,772.0,539.0,2563.4166666666665,11.425
2022,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,9.21,8074.0,11269.0,,,,,2635.9,11.99
2005,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,8.24,,12355.0,,,,,,
2006,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,8.85,,12398.0,,,,,,
2007,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,8.69,,12185.0,,,,,3448.8,
2008,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,9.16,,12285.0,,,,,3209.083333333333,
2009,208.0,EL SALVADOR,1880110.04,20,San Blas - Canillejas,,10.02,,12407.0,,,,,3091.0,11.95
2010,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,9.33,,20540.0,,,,652.0,3236.5,11.125
2011,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,8.94,,20387.0,,,,655.0,3158.4166666666665,10.916666666666666
2012,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,7.85,999.0,20137.0,,,,574.0,2957.083333333333,10.316666666666666
2013,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,7.33,11174.0,19948.0,52018.801966092,,,592.0,2672.4166666666665,9.791666666666666
2014,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,6.32,11960.0,19623.0,51559.5687887404,,472.0,666.0,2569.833333333333,9.55
2015,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,5.8,10556.0,19445.0,52281.1907390498,,459.0,698.0,2582.833333333333,9.625
2016,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,5.61,9229.0,19325.0,53554.0,,427.0,703.0,2588.833333333333,9.958333333333334
2017,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,5.36,8059.0,19386.0,54037.0,,493.0,739.0,2685.833333333333,10.975
2018,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,5.37,7014.0,19446.0,55681.0,,189.0,521.0,2940.0,11.566666666666668
2019,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,7249.0,5.65,6649.0,19526.0,,2.69,341.0,831.0,3161.083333333333,11.783333333333331
2020,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,7366.0,6.26,8254.0,19820.0,,2.69,362.0,862.0,3172.9166666666665,11.666666666666666
2021,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,7359.0,6.43,8440.0,19657.0,,2.67,287.0,819.0,3264.1666666666665,11.408333333333331
2022,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,6.63,4820.0,19662.0,,,,,3306.2,12.11
2005,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,6.36,,19969.0,,,,,,
2006,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,7.48,,20440.0,,,,,,
2007,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,7.56,,20327.0,,,,,,
2008,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,8.4,,20441.0,,,,,3435.25,
2009,211.0,ALAMEDA DE OSUNA,2031267.276,21,Barajas,,9.04,,20474.0,,,,,3339.4166666666665,
2010,212.0,AEROPUERTO,29664865.43,21,Barajas,,24.3,,2169.0,,,,67.0,3236.5,11.125
2011,212.0,AEROPUERTO,29664865.43,21,Barajas,,23.03,,2097.0,,,,57.0,3158.4166666666665,10.916666666666666
2012,212.0,AEROPUERTO,29664865.43,21,Barajas,,21.12,153.0,2055.0,,,,51.0,2957.083333333333,10.316666666666666
2013,212.0,AEROPUERTO,29664865.43,21,Barajas,,20.04,1823.0,2006.0,22620.3091935484,,,54.0,2672.4166666666665,9.791666666666666
2014,212.0,AEROPUERTO,29664865.43,21,Barajas,,20.28,1875.0,1898.0,22835.2432880845,,472.0,61.0,2569.833333333333,9.55
2015,212.0,AEROPUERTO,29664865.43,21,Barajas,,16.73,1642.0,1787.0,24254.3146616541,,459.0,67.0,2582.833333333333,9.625
2016,212.0,AEROPUERTO,29664865.43,21,Barajas,,16.92,1632.0,1767.0,25366.0,,427.0,73.0,2588.833333333333,9.958333333333334
2017,212.0,AEROPUERTO,29664865.43,21,Barajas,,18.05,1381.0,1784.0,25585.0,,493.0,76.0,2685.833333333333,10.975
2018,212.0,AEROPUERTO,29664865.43,21,Barajas,,19.34,1281.0,1794.0,27316.0,,189.0,82.0,2940.0,11.566666666666668
2019,212.0,AEROPUERTO,29664865.43,21,Barajas,687.0,20.37,1217.0,1851.0,,2.69,341.0,99.0,3161.083333333333,11.783333333333331
2020,212.0,AEROPUERTO,29664865.43,21,Barajas,705.0,23.05,1395.0,1900.0,,2.7,362.0,210.0,3172.9166666666665,11.666666666666666
2021,212.0,AEROPUERTO,29664865.43,21,Barajas,704.0,22.78,1443.0,1918.0,,2.72,287.0,345.0,3264.1666666666665,11.408333333333331
2022,212.0,AEROPUERTO,29664865.43,21,Barajas,,22.53,8614.0,1895.0,,,,,3306.2,12.11
2005,212.0,AEROPUERTO,29664865.43,21,Barajas,,21.0,,2289.0,,,,,,
2006,212.0,AEROPUERTO,29664865.43,21,Barajas,,23.03,,2284.0,,,,,,
2007,212.0,AEROPUERTO,29664865.43,21,Barajas,,23.28,,2204.0,,,,,,
2008,212.0,AEROPUERTO,29664865.43,21,Barajas,,24.49,,2160.0,,,,,3435.25,
2009,212.0,AEROPUERTO,29664865.43,21,Barajas,,23.89,,2135.0,,,,,3339.4166666666665,
2010,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,23.21,,7890.0,,,,319.0,3236.5,11.125
2011,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,23.3,,7926.0,,,,314.0,3158.4166666666665,10.916666666666666
2012,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,22.22,583.0,7830.0,,,,269.0,2957.083333333333,10.316666666666666
2013,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,19.8,6804.0,7638.0,33312.1400101729,,,280.0,2672.4166666666665,9.791666666666666
2014,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,17.25,7188.0,7379.0,32838.9432610904,,472.0,310.0,2569.833333333333,9.55
2015,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,16.33,6893.0,7252.0,29450.04216593,,459.0,313.0,2582.833333333333,9.625
2016,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,16.32,6355.0,7280.0,29179.0,,427.0,310.0,2588.833333333333,9.958333333333334
2017,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,16.87,5739.0,7313.0,30335.0,,493.0,331.0,2685.833333333333,10.975
2018,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,17.28,4922.0,7336.0,31626.0,,189.0,234.0,2940.0,11.566666666666668
2019,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,3119.0,18.35,4585.0,7565.0,,2.43,341.0,377.0,3161.083333333333,11.783333333333331
2020,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,3175.0,19.22,5951.0,7683.0,,2.42,362.0,382.0,3172.9166666666665,11.666666666666666
2021,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,3160.0,19.64,5861.0,7504.0,,2.37,287.0,375.0,3264.1666666666665,11.408333333333331
2022,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,19.26,2315.0,7351.0,,,,,3306.2,12.11
2005,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,18.07,,7722.0,,,,,,
2006,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,20.11,,7858.0,,,,,,
2007,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,20.3,,7809.0,,,,,,
2008,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,21.62,,7784.0,,,,,3435.25,
2009,213.0,CASCO HISTORICO DE BARAJAS,549393.8312,21,Barajas,,23.16,,7905.0,,,,,3339.4166666666665,
2010,214.0,TIMON,4798439.22,21,Barajas,,12.63,,8495.0,,,,336.0,3236.5,11.125
2011,214.0,TIMON,4798439.22,21,Barajas,,12.73,,8806.0,,,,342.0,3158.4166666666665,10.916666666666666
2012,214.0,TIMON,4798439.22,21,Barajas,,11.56,601.0,9077.0,,,,312.0,2957.083333333333,10.316666666666666
2013,214.0,TIMON,4798439.22,21,Barajas,,11.33,6991.0,9366.0,38646.9129867194,,,327.0,2672.4166666666665,9.791666666666666
2014,214.0,TIMON,4798439.22,21,Barajas,,10.48,7253.0,9533.0,38994.3607302338,,472.0,362.0,2569.833333333333,9.55
2015,214.0,TIMON,4798439.22,21,Barajas,,8.95,6735.0,10050.0,40271.041996997,,459.0,378.0,2582.833333333333,9.625
2016,214.0,TIMON,4798439.22,21,Barajas,,8.7,6279.0,10592.0,41636.0,,427.0,379.0,2588.833333333333,9.958333333333334
2017,214.0,TIMON,4798439.22,21,Barajas,,8.63,6187.0,11023.0,41505.0,,493.0,411.0,2685.833333333333,10.975
2018,214.0,TIMON,4798439.22,21,Barajas,,9.29,5931.0,11750.0,42831.0,,189.0,353.0,2940.0,11.566666666666668
2019,214.0,TIMON,4798439.22,21,Barajas,4634.0,9.93,6117.0,12388.0,,2.67,341.0,467.0,3161.083333333333,11.783333333333331
2020,214.0,TIMON,4798439.22,21,Barajas,4755.0,10.85,7519.0,12853.0,,2.7,362.0,523.0,3172.9166666666665,11.666666666666666
2021,214.0,TIMON,4798439.22,21,Barajas,4933.0,10.93,7833.0,13334.0,,2.7,287.0,495.0,3264.1666666666665,11.408333333333331
2022,214.0,TIMON,4798439.22,21,Barajas,,10.16,5066.0,11895.0,,,,,3306.2,12.11
2005,214.0,TIMON,4798439.22,21,Barajas,,9.39,,7501.0,,,,,,
